org_id,year,is_action_included,acre_feet
2217,2023,TRUE,11299
2218,2023,FALSE,0
2218,2023,TRUE,0
2220,2023,FALSE,-235
2220,2023,TRUE,3248
2222,2023,FALSE,2017
2222,2023,TRUE,2017
2224,2023,FALSE,2259
2224,2023,TRUE,2259
2237,2023,FALSE,179
2237,2023,TRUE,179
2241,2023,FALSE,0
2241,2023,TRUE,0
2251,2023,FALSE,0
2251,2023,TRUE,0
2260,2023,FALSE,29
2260,2023,TRUE,229
2273,2023,FALSE,-1619
2273,2023,TRUE,1320
2290,2023,FALSE,-60
2290,2023,TRUE,0
2298,2023,FALSE,64
2298,2023,TRUE,64
2323,2023,FALSE,145824
2323,2023,TRUE,145824
2326,2023,FALSE,1035
2326,2023,TRUE,1035
2328,2023,FALSE,0
2328,2023,TRUE,0
2330,2023,FALSE,0
2330,2023,TRUE,0
2334,2023,FALSE,0
2334,2023,TRUE,0
2337,2023,FALSE,29356
2337,2023,TRUE,29556
2341,2023,FALSE,3734
2341,2023,TRUE,3734
2343,2023,FALSE,0
2343,2023,TRUE,0
2345,2023,FALSE,-480
2345,2023,TRUE,0
2346,2023,FALSE,-5074
2346,2023,TRUE,0
2348,2023,FALSE,15082
2348,2023,TRUE,15082
2381,2023,FALSE,20165
2381,2023,TRUE,20165
2382,2023,FALSE,-167253
2382,2023,TRUE,0
2401,2023,FALSE,8488
2401,2023,TRUE,8488
2402,2023,FALSE,3262
2402,2023,TRUE,3262
2405,2023,FALSE,0
2405,2023,TRUE,0
2419,2023,FALSE,-497
2419,2023,TRUE,0
2424,2023,FALSE,-692
2424,2023,TRUE,0
2425,2023,FALSE,2560
2425,2023,TRUE,2560
2432,2023,FALSE,1540
2432,2023,TRUE,1540
2437,2023,FALSE,0
2437,2023,TRUE,0
2438,2023,FALSE,256
2438,2023,TRUE,391
2444,2023,FALSE,267
2444,2023,TRUE,267
1408,2023,FALSE,435
1408,2023,TRUE,435
2457,2023,FALSE,747
2457,2023,TRUE,847
NA,2023,FALSE,1
NA,2023,TRUE,24
NA,2023,FALSE,-40000
NA,2023,TRUE,-9000
440,2023,FALSE,NA
440,2023,TRUE,NA
2466,2023,FALSE,6002
2466,2023,TRUE,6002
2469,2023,FALSE,0
2469,2023,TRUE,0
2473,2023,FALSE,4060
2473,2023,TRUE,4060
2487,2023,FALSE,11451
2487,2023,TRUE,11451
2490,2023,FALSE,0
2490,2023,TRUE,0
2496,2023,FALSE,-1313
2496,2023,TRUE,0
2510,2023,FALSE,-133
2510,2023,TRUE,89
2512,2023,FALSE,5363
2512,2023,TRUE,5363
2516,2023,FALSE,-822
2516,2023,TRUE,0
2523,2023,FALSE,5384
2523,2023,TRUE,5384
2524,2023,FALSE,1668
2524,2023,TRUE,1668
2528,2023,FALSE,0
2528,2023,TRUE,0
2530,2023,FALSE,4157
2530,2023,TRUE,4157
2536,2023,FALSE,8547
2536,2023,TRUE,8846
2540,2023,FALSE,0
2540,2023,TRUE,0
2541,2023,FALSE,0
2541,2023,TRUE,0
2543,2023,FALSE,-29083
2543,2023,TRUE,-22697
2597,2023,FALSE,446
2597,2023,TRUE,5950
2602,2023,FALSE,0
2602,2023,TRUE,0
2603,2023,FALSE,325
2603,2023,TRUE,325
2604,2023,FALSE,0
2604,2023,TRUE,0
2605,2023,FALSE,743
2605,2023,TRUE,743
2610,2023,FALSE,406
2610,2023,TRUE,406
2618,2023,FALSE,898
2618,2023,TRUE,898
2626,2023,FALSE,2847
2626,2023,TRUE,3597
2629,2023,FALSE,2393
2629,2023,TRUE,2393
2631,2023,FALSE,1267
2631,2023,TRUE,1267
2633,2023,FALSE,1139
2633,2023,TRUE,1139
2635,2023,FALSE,0
2635,2023,TRUE,0
2649,2023,FALSE,0
2649,2023,TRUE,0
2661,2023,FALSE,1190
2661,2023,TRUE,1190
2662,2023,FALSE,1047
2662,2023,TRUE,1047
2667,2023,FALSE,-3455
2667,2023,TRUE,0
2669,2023,FALSE,13250
2669,2023,TRUE,13250
2675,2023,FALSE,0
2675,2023,TRUE,0
2679,2023,FALSE,-9917
2679,2023,TRUE,0
2683,2023,FALSE,12146
2683,2023,TRUE,12146
2690,2023,FALSE,3649
2690,2023,TRUE,3649
2691,2023,FALSE,-155
2691,2023,TRUE,0
2697,2023,FALSE,5165
2697,2023,TRUE,5165
2704,2023,FALSE,0
2704,2023,TRUE,0
2723,2023,FALSE,28
2723,2023,TRUE,28
2751,2023,FALSE,-1570
2751,2023,TRUE,0
2766,2023,FALSE,19435
2766,2023,TRUE,19435
4811,2023,FALSE,-371
4811,2023,TRUE,-371
2782,2023,FALSE,0
2782,2023,TRUE,0
2789,2023,FALSE,5144
2789,2023,TRUE,5144
2790,2023,FALSE,7905
2790,2023,TRUE,7905
2793,2023,FALSE,46295
2793,2023,TRUE,46295
13,2024,FALSE,60456
13,2024,TRUE,60456
22,2024,FALSE,10900
22,2024,TRUE,10900
23,2024,FALSE,7719
23,2024,TRUE,7719
30,2024,FALSE,-875
30,2024,TRUE,0
55,2024,FALSE,10908
55,2024,TRUE,12886
57,2024,FALSE,-145
57,2024,TRUE,0
64,2024,FALSE,0
64,2024,TRUE,0
66,2024,FALSE,131
66,2024,TRUE,131
79,2024,FALSE,-220
79,2024,TRUE,0
82,2024,FALSE,179
82,2024,TRUE,179
87,2024,FALSE,-763
87,2024,TRUE,0
93,2024,FALSE,-585
93,2024,TRUE,0
94,2024,FALSE,724
94,2024,TRUE,724
99,2024,FALSE,464
99,2024,TRUE,464
102,2024,FALSE,0
102,2024,TRUE,423
107,2024,FALSE,0
107,2024,TRUE,0
110,2024,FALSE,0
110,2024,TRUE,0
117,2024,FALSE,4955
117,2024,TRUE,4955
123,2024,FALSE,-7395
123,2024,TRUE,0
124,2024,FALSE,0
124,2024,TRUE,0
129,2024,FALSE,64
129,2024,TRUE,1008
159,2024,FALSE,-3048
159,2024,TRUE,614
167,2024,FALSE,-986
167,2024,TRUE,14
170,2024,FALSE,-784
170,2024,TRUE,0
178,2024,FALSE,7618
178,2024,TRUE,7618
193,2024,FALSE,0
193,2024,TRUE,0
197,2024,FALSE,0
197,2024,TRUE,0
198,2024,FALSE,955
198,2024,TRUE,955
241,2024,FALSE,3420
241,2024,TRUE,3768
262,2024,FALSE,688
262,2024,TRUE,688
263,2024,FALSE,0
263,2024,TRUE,0
264,2024,FALSE,2100
264,2024,TRUE,2100
283,2024,FALSE,0
283,2024,TRUE,0
285,2024,FALSE,0
285,2024,TRUE,0
286,2024,FALSE,-587
286,2024,TRUE,0
351,2024,FALSE,71038
351,2024,TRUE,71041
353,2024,FALSE,530
353,2024,TRUE,769
368,2024,FALSE,0
368,2024,TRUE,0
369,2024,FALSE,-5101
369,2024,TRUE,0
372,2024,FALSE,31028
372,2024,TRUE,31028
373,2024,FALSE,660
373,2024,TRUE,660
376,2024,FALSE,2206
376,2024,TRUE,2206
384,2024,FALSE,0
384,2024,TRUE,0
386,2024,FALSE,0
386,2024,TRUE,0
387,2024,FALSE,-6442
387,2024,TRUE,0
388,2024,FALSE,0
388,2024,TRUE,0
390,2024,FALSE,0
390,2024,TRUE,0
391,2024,FALSE,0
391,2024,TRUE,0
392,2024,FALSE,0
392,2024,TRUE,0
396,2024,FALSE,0
396,2024,TRUE,0
397,2024,FALSE,0
397,2024,TRUE,0
398,2024,FALSE,0
398,2024,TRUE,0
401,2024,FALSE,0
401,2024,TRUE,0
402,2024,FALSE,0
402,2024,TRUE,0
405,2024,FALSE,0
405,2024,TRUE,0
420,2024,FALSE,-7054
420,2024,TRUE,0
412,2024,FALSE,0
412,2024,TRUE,0
413,2024,FALSE,0
413,2024,TRUE,0
416,2024,FALSE,0
416,2024,TRUE,0
417,2024,FALSE,0
417,2024,TRUE,0
421,2024,FALSE,0
421,2024,TRUE,0
422,2024,FALSE,-2979
422,2024,TRUE,0
424,2024,FALSE,0
424,2024,TRUE,0
427,2024,FALSE,0
427,2024,TRUE,0
428,2024,FALSE,0
428,2024,TRUE,0
429,2024,FALSE,0
429,2024,TRUE,0
433,2024,FALSE,27500
433,2024,TRUE,27500
443,2024,FALSE,5677
443,2024,TRUE,5677
445,2024,FALSE,-113
445,2024,TRUE,3
467,2024,FALSE,11077
467,2024,TRUE,11077
478,2024,FALSE,0
478,2024,TRUE,0
481,2024,FALSE,34621
481,2024,TRUE,34621
485,2024,FALSE,-455
485,2024,TRUE,745
495,2024,FALSE,-3899
495,2024,TRUE,0
1050,2024,FALSE,-187
1050,2024,TRUE,0
510,2024,FALSE,48229
510,2024,TRUE,48229
514,2024,FALSE,0
514,2024,TRUE,0
522,2024,FALSE,5352
522,2024,TRUE,5352
524,2024,FALSE,-1208
524,2024,TRUE,0
545,2024,FALSE,-799
545,2024,TRUE,0
546,2024,FALSE,0
546,2024,TRUE,0
547,2024,FALSE,12689
547,2024,TRUE,12689
2979,2024,FALSE,2509
2979,2024,TRUE,2509
561,2024,FALSE,0
561,2024,TRUE,0
572,2024,FALSE,-50
572,2024,TRUE,22
574,2024,FALSE,-802
574,2024,TRUE,4709
575,2024,FALSE,0
575,2024,TRUE,0
577,2024,FALSE,0
577,2024,TRUE,0
578,2024,FALSE,223
578,2024,TRUE,223
583,2024,FALSE,-402
583,2024,TRUE,0
596,2024,FALSE,1593
596,2024,TRUE,1593
607,2024,FALSE,941
607,2024,TRUE,941
613,2024,FALSE,-600
613,2024,TRUE,0
618,2024,FALSE,685
618,2024,TRUE,685
624,2024,FALSE,1446
624,2024,TRUE,1446
644,2024,FALSE,-176
644,2024,TRUE,0
649,2024,FALSE,0
649,2024,TRUE,0
651,2024,FALSE,1782
651,2024,TRUE,1782
654,2024,FALSE,106463
654,2024,TRUE,106463
664,2024,FALSE,-2872
664,2024,TRUE,0
673,2024,FALSE,-116
673,2024,TRUE,0
678,2024,FALSE,7309
678,2024,TRUE,7309
699,2024,FALSE,130122
699,2024,TRUE,130122
711,2024,FALSE,0
711,2024,TRUE,0
727,2024,FALSE,0
727,2024,TRUE,0
731,2024,FALSE,1193
731,2024,TRUE,1193
737,2024,FALSE,-272
737,2024,TRUE,0
739,2024,FALSE,1151
739,2024,TRUE,1151
2998,2024,FALSE,0
2998,2024,TRUE,0
748,2024,FALSE,-1205
748,2024,TRUE,0
759,2024,FALSE,0
759,2024,TRUE,0
775,2024,FALSE,-1825
775,2024,TRUE,0
784,2024,FALSE,0
784,2024,TRUE,0
785,2024,FALSE,0
785,2024,TRUE,0
787,2024,FALSE,-346
787,2024,TRUE,0.4000000000000057
793,2024,FALSE,3207
793,2024,TRUE,3207
794,2024,FALSE,0
794,2024,TRUE,16000
814,2024,FALSE,0
814,2024,TRUE,0
816,2024,FALSE,15030
816,2024,TRUE,15030
821,2024,FALSE,0
821,2024,TRUE,0
827,2024,FALSE,-709
827,2024,TRUE,0
830,2024,FALSE,0
830,2024,TRUE,0
835,2024,FALSE,5460
835,2024,TRUE,5460
842,2024,FALSE,7137
842,2024,TRUE,7137
851,2024,FALSE,0
851,2024,TRUE,0
856,2024,FALSE,-741
856,2024,TRUE,0
859,2024,FALSE,1543
859,2024,TRUE,1543
866,2024,FALSE,12210
866,2024,TRUE,12210
867,2024,FALSE,5289
867,2024,TRUE,5289
873,2024,FALSE,0
873,2024,TRUE,0
890,2024,FALSE,4739
890,2024,TRUE,4739
904,2024,FALSE,14076
904,2024,TRUE,14076
909,2024,FALSE,3042
909,2024,TRUE,3042
920,2024,FALSE,0
920,2024,TRUE,0
924,2024,FALSE,0
924,2024,TRUE,0
934,2024,FALSE,26732
934,2024,TRUE,26732
967,2024,FALSE,0
967,2024,TRUE,0
972,2024,FALSE,0
972,2024,TRUE,0
977,2024,FALSE,0
977,2024,TRUE,0
990,2024,FALSE,2632
990,2024,TRUE,6089
995,2024,FALSE,8638
995,2024,TRUE,8638
1004,2024,FALSE,-10667
1004,2024,TRUE,0
1005,2024,FALSE,-1097
1005,2024,TRUE,0
1029,2024,FALSE,0
1029,2024,TRUE,0
1030,2024,FALSE,11151
1030,2024,TRUE,11151
1031,2024,FALSE,0
1031,2024,TRUE,0
1032,2024,FALSE,0
1032,2024,TRUE,0
1034,2024,FALSE,-1418
1034,2024,TRUE,0
1036,2024,FALSE,0
1036,2024,TRUE,0
1038,2024,FALSE,0
1038,2024,TRUE,0
1041,2024,FALSE,0
1041,2024,TRUE,0
1049,2024,FALSE,0
1049,2024,TRUE,0
1052,2024,FALSE,0
1052,2024,TRUE,0
1053,2024,FALSE,0
1053,2024,TRUE,0
1054,2024,FALSE,222
1054,2024,TRUE,222
1057,2024,FALSE,0
1057,2024,TRUE,0
1058,2024,FALSE,0
1058,2024,TRUE,0
1059,2024,FALSE,0
1059,2024,TRUE,0
1060,2024,FALSE,0
1060,2024,TRUE,0
1062,2024,FALSE,0
1062,2024,TRUE,0
1068,2024,FALSE,-487
1068,2024,TRUE,2546
1083,2024,FALSE,1177
1083,2024,TRUE,1177
1094,2024,FALSE,7046
1094,2024,TRUE,7046
1109,2024,FALSE,-33
1109,2024,TRUE,3
1110,2024,FALSE,266
1110,2024,TRUE,266
1125,2024,FALSE,2230
1125,2024,TRUE,2230
1142,2024,FALSE,0
1142,2024,TRUE,0
1143,2024,FALSE,-3232
1143,2024,TRUE,1
1144,2024,FALSE,-13
1144,2024,TRUE,-13
1154,2024,FALSE,3334
1154,2024,TRUE,3334
1157,2024,FALSE,-253
1157,2024,TRUE,0
1166,2024,FALSE,0
1166,2024,TRUE,0
1167,2024,FALSE,0
1167,2024,TRUE,0
1181,2024,FALSE,-1713
1181,2024,TRUE,0
1188,2024,FALSE,-702
1188,2024,TRUE,1
1209,2024,FALSE,15279
1209,2024,TRUE,15279
1210,2024,FALSE,510
1210,2024,TRUE,510
1215,2024,FALSE,0
1215,2024,TRUE,0
1217,2024,FALSE,601
1217,2024,TRUE,1051
1225,2024,FALSE,0
1225,2024,TRUE,109
1234,2024,FALSE,13110
1234,2024,TRUE,13110
1236,2024,FALSE,0
1236,2024,TRUE,0
1238,2024,FALSE,2843
1238,2024,TRUE,2843
1239,2024,FALSE,37203
1239,2024,TRUE,37203
1245,2024,FALSE,76077
1245,2024,TRUE,78571
1270,2024,FALSE,-56
1270,2024,TRUE,-56
1273,2024,FALSE,13442
1273,2024,TRUE,13442
1286,2024,FALSE,-323
1286,2024,TRUE,0
1288,2024,FALSE,-2982
1288,2024,TRUE,0
1324,2024,FALSE,0
1324,2024,TRUE,0
1327,2024,FALSE,0
1327,2024,TRUE,0
1333,2024,FALSE,761
1333,2024,TRUE,761
1335,2024,FALSE,0
1335,2024,TRUE,0
1343,2024,FALSE,814
1343,2024,TRUE,1012
1352,2024,FALSE,0
1352,2024,TRUE,779
1368,2024,FALSE,0
1368,2024,TRUE,0
1370,2024,FALSE,2731
1370,2024,TRUE,2731
1371,2024,FALSE,1322
1371,2024,TRUE,1322
1384,2024,FALSE,0
1384,2024,TRUE,0
1388,2024,FALSE,1804
1388,2024,TRUE,1804
1869,2024,FALSE,-510
1869,2024,TRUE,0
1424,2024,FALSE,0
1424,2024,TRUE,0
1425,2024,FALSE,1571
1425,2024,TRUE,1571
1427,2024,FALSE,25201
1427,2024,TRUE,27991
1432,2024,FALSE,-221
1432,2024,TRUE,-221
1443,2024,FALSE,0
1443,2024,TRUE,0
1444,2024,FALSE,-222
1444,2024,TRUE,0
1450,2024,FALSE,1224
1450,2024,TRUE,2314
1452,2024,FALSE,914
1452,2024,TRUE,914
1456,2024,FALSE,1731
1456,2024,TRUE,1958
1459,2024,FALSE,3521
1459,2024,TRUE,3521
1464,2024,FALSE,30585
1464,2024,TRUE,30585
1473,2024,FALSE,0
1473,2024,TRUE,0
1481,2024,FALSE,1185
1481,2024,TRUE,1185
1484,2024,FALSE,18371
1484,2024,TRUE,18371
1487,2024,FALSE,0
1487,2024,TRUE,0
1506,2024,FALSE,1916
1506,2024,TRUE,1916
1510,2024,FALSE,0
1510,2024,TRUE,3412
1533,2024,FALSE,NA
1533,2024,TRUE,NA
1536,2024,FALSE,-303
1536,2024,TRUE,0
1539,2024,FALSE,2440
1539,2024,TRUE,2440
1546,2024,FALSE,36636
1546,2024,TRUE,36636
1547,2024,FALSE,6807
1547,2024,TRUE,6807
1554,2024,FALSE,-23
1554,2024,TRUE,0
3056,2024,FALSE,931
3056,2024,TRUE,931
1570,2024,FALSE,489
1570,2024,TRUE,489
1587,2024,FALSE,-615
1587,2024,TRUE,0
1589,2024,FALSE,0
1589,2024,TRUE,0
1596,2024,FALSE,0
1596,2024,TRUE,0
1599,2024,FALSE,-23000
1599,2024,TRUE,0
1605,2024,FALSE,-482
1605,2024,TRUE,0
1613,2024,FALSE,-363
1613,2024,TRUE,52
1619,2024,FALSE,-1604
1619,2024,TRUE,0
1626,2024,FALSE,0
1626,2024,TRUE,0
1631,2024,FALSE,9177
1631,2024,TRUE,9177
1632,2024,FALSE,0
1632,2024,TRUE,0
1635,2024,FALSE,0
1635,2024,TRUE,0
1639,2024,FALSE,-375
1639,2024,TRUE,0
1642,2024,FALSE,-3164
1642,2024,TRUE,0
1644,2024,FALSE,171
1644,2024,TRUE,171
1645,2024,FALSE,-862
1645,2024,TRUE,0
1650,2024,FALSE,-743
1650,2024,TRUE,0
1656,2024,FALSE,10836
1656,2024,TRUE,10836
1660,2024,FALSE,467
1660,2024,TRUE,467
1663,2024,FALSE,0
1663,2024,TRUE,0
4231,2024,FALSE,-4010
4231,2024,TRUE,-4010
1671,2024,FALSE,-2352
1671,2024,TRUE,0
1684,2024,FALSE,0
1684,2024,TRUE,0
1697,2024,FALSE,0
1697,2024,TRUE,0
1701,2024,FALSE,-2018
1701,2024,TRUE,0
1718,2024,FALSE,66213
1718,2024,TRUE,66213
1729,2024,FALSE,-31
1729,2024,TRUE,0
1730,2024,FALSE,0
1730,2024,TRUE,0
1731,2024,FALSE,163
1731,2024,TRUE,163
1732,2024,FALSE,6750
1732,2024,TRUE,6750
1739,2024,FALSE,-336.89
1739,2024,TRUE,0
1748,2024,FALSE,5592
1748,2024,TRUE,5592
1752,2024,FALSE,0
1752,2024,TRUE,0
1756,2024,FALSE,1627
1756,2024,TRUE,1627
1765,2024,FALSE,0
1765,2024,TRUE,0
1777,2024,FALSE,0
1777,2024,TRUE,0
1782,2024,FALSE,14467.6
1782,2024,TRUE,14467.6
1792,2024,FALSE,4864
1792,2024,TRUE,4864
1793,2024,FALSE,0
1793,2024,TRUE,0
1795,2024,FALSE,-10434
1795,2024,TRUE,0
1797,2024,FALSE,0
1797,2024,TRUE,0
1803,2024,FALSE,0
1803,2024,TRUE,0
1804,2024,FALSE,124
1804,2024,TRUE,124
1821,2024,FALSE,0
1821,2024,TRUE,0
1827,2024,FALSE,0
1827,2024,TRUE,0
1838,2024,FALSE,0
1838,2024,TRUE,0
1849,2024,FALSE,265
1849,2024,TRUE,265
1851,2024,FALSE,-4876
1851,2024,TRUE,0
1859,2024,FALSE,5199
1859,2024,TRUE,5199
1866,2024,FALSE,-120
1866,2024,TRUE,0
1873,2024,FALSE,4333
1873,2024,TRUE,5644
1875,2024,FALSE,0
1875,2024,TRUE,0
1877,2024,FALSE,761
1877,2024,TRUE,761
1894,2024,FALSE,0
1894,2024,TRUE,0
1896,2024,FALSE,0
1896,2024,TRUE,0
1899,2024,FALSE,48229
1899,2024,TRUE,48229
1900,2024,FALSE,-50
1900,2024,TRUE,0
1923,2024,FALSE,-363
1923,2024,TRUE,0
1925,2024,FALSE,729
1925,2024,TRUE,729
1927,2024,FALSE,106054
1927,2024,TRUE,106054
1940,2024,FALSE,0
1940,2024,TRUE,0
1945,2024,FALSE,-4424
1945,2024,TRUE,0
1953,2024,FALSE,0
1953,2024,TRUE,0
1954,2024,FALSE,2686
1954,2024,TRUE,2686
1956,2024,FALSE,3765
1956,2024,TRUE,3765
1964,2024,FALSE,0
1964,2024,TRUE,0
1983,2024,FALSE,0
1983,2024,TRUE,0
1990,2024,FALSE,4633
1990,2024,TRUE,4633
1996,2024,FALSE,516
1996,2024,TRUE,516
2000,2024,FALSE,4027
2000,2024,TRUE,4027
2031,2024,FALSE,0
2031,2024,TRUE,0
2033,2024,FALSE,3137
2033,2024,TRUE,3137
2035,2024,FALSE,4450
2035,2024,TRUE,4450
2037,2024,FALSE,-4209.591799999999
2037,2024,TRUE,9.094947017729282e-13
2042,2024,FALSE,0
2042,2024,TRUE,0
2049,2024,FALSE,1753
2049,2024,TRUE,1753
2057,2024,FALSE,0
2057,2024,TRUE,0
2060,2024,FALSE,0
2060,2024,TRUE,0
2063,2024,FALSE,0
2063,2024,TRUE,0
2074,2024,FALSE,11340
2074,2024,TRUE,11388
2083,2024,FALSE,19291
2083,2024,TRUE,19291
2087,2024,FALSE,740
2087,2024,TRUE,740
2103,2024,FALSE,3396
2103,2024,TRUE,3396
2107,2024,FALSE,-198
2107,2024,TRUE,0
2111,2024,FALSE,3047
2111,2024,TRUE,3047
2115,2024,FALSE,-1041
2115,2024,TRUE,0
2118,2024,FALSE,0
2118,2024,TRUE,0
2119,2024,FALSE,538
2119,2024,TRUE,538
2122,2024,FALSE,0
2122,2024,TRUE,0
2130,2024,FALSE,199420
2130,2024,TRUE,199420
2132,2024,FALSE,43534
2132,2024,TRUE,43534
2140,2024,FALSE,1915
2140,2024,TRUE,1915
2146,2024,FALSE,0
2146,2024,TRUE,0
2149,2024,FALSE,-702
2149,2024,TRUE,0
2150,2024,FALSE,7805
2150,2024,TRUE,7805
2154,2024,FALSE,0
2154,2024,TRUE,0
2891,2024,FALSE,0
2891,2024,TRUE,0
2156,2024,FALSE,0
2156,2024,TRUE,0
2157,2024,FALSE,234333
2157,2024,TRUE,234333
2158,2024,FALSE,112
2158,2024,TRUE,112
2159,2024,FALSE,0
2159,2024,TRUE,0
2160,2024,FALSE,0
2160,2024,TRUE,0
2161,2024,FALSE,186857
2161,2024,TRUE,186857
2162,2024,FALSE,0
2162,2024,TRUE,0
2163,2024,FALSE,670
2163,2024,TRUE,670
2164,2024,FALSE,-25770
2164,2024,TRUE,0
2165,2024,FALSE,-676
2165,2024,TRUE,0
3994,2024,FALSE,-12986
3994,2024,TRUE,-12986
2167,2024,FALSE,-3231
2167,2024,TRUE,0
2166,2024,FALSE,0
2166,2024,TRUE,0
2168,2024,FALSE,0
2168,2024,TRUE,0
2169,2024,FALSE,-339
2169,2024,TRUE,0
2174,2024,FALSE,-2335
2174,2024,TRUE,0
2175,2024,FALSE,0
2175,2024,TRUE,0
2179,2024,FALSE,4180
2179,2024,TRUE,4180
2180,2024,FALSE,0
2180,2024,TRUE,0
2182,2024,FALSE,3518
2182,2024,TRUE,3518
2184,2024,FALSE,-853
2184,2024,TRUE,0
2205,2024,FALSE,-49
2205,2024,TRUE,0
2207,2024,FALSE,0
2207,2024,TRUE,0
2209,2024,FALSE,22450
2209,2024,TRUE,22450
2210,2024,FALSE,10603
2210,2024,TRUE,10603
2211,2024,FALSE,17000
2211,2024,TRUE,17000
4993,2024,FALSE,1500
4993,2024,TRUE,23560
2213,2024,FALSE,0
2213,2024,TRUE,0
2214,2024,FALSE,0
2214,2024,TRUE,0
2215,2024,FALSE,-281
2215,2024,TRUE,0
2217,2024,FALSE,11586
2217,2024,TRUE,11586
2218,2024,FALSE,0
2218,2024,TRUE,0
2220,2024,FALSE,-468
2220,2024,TRUE,3062
2222,2024,FALSE,1860
2222,2024,TRUE,1860
2224,2024,FALSE,1639
2224,2024,TRUE,1639
2237,2024,FALSE,184
2237,2024,TRUE,184
2241,2024,FALSE,0
2241,2024,TRUE,0
2251,2024,FALSE,0
2251,2024,TRUE,0
2260,2024,FALSE,47
2260,2024,TRUE,241
2273,2024,FALSE,-1645
2273,2024,TRUE,1294
2290,2024,FALSE,-68
2290,2024,TRUE,0
2298,2024,FALSE,51
2298,2024,TRUE,51
2323,2024,FALSE,145771
2323,2024,TRUE,145771
2326,2024,FALSE,NA
2326,2024,TRUE,NA
2328,2024,FALSE,0
2328,2024,TRUE,0
2330,2024,FALSE,0
2330,2024,TRUE,0
2334,2024,FALSE,0
2334,2024,TRUE,0
2337,2024,FALSE,33520
2337,2024,TRUE,33749
2341,2024,FALSE,3731
2341,2024,TRUE,3731
2343,2024,FALSE,0
2343,2024,TRUE,0
2345,2024,FALSE,-543
2345,2024,TRUE,0
2346,2024,FALSE,-5074
2346,2024,TRUE,0
2348,2024,FALSE,15848
2348,2024,TRUE,15848
2381,2024,FALSE,19588
2381,2024,TRUE,19588
2382,2024,FALSE,-161802
2382,2024,TRUE,0
2401,2024,FALSE,5538
2401,2024,TRUE,5538
2402,2024,FALSE,1118
2402,2024,TRUE,1118
2405,2024,FALSE,0
2405,2024,TRUE,0
2419,2024,FALSE,-513
2419,2024,TRUE,0
2424,2024,FALSE,-702
2424,2024,TRUE,1
2425,2024,FALSE,2624
2425,2024,TRUE,2624
2432,2024,FALSE,1460
2432,2024,TRUE,1460
2437,2024,FALSE,0
2437,2024,TRUE,0
2438,2024,FALSE,156
2438,2024,TRUE,363
2444,2024,FALSE,527
2444,2024,TRUE,527
1408,2024,FALSE,473
1408,2024,TRUE,473
2457,2024,FALSE,734
2457,2024,TRUE,834
NA,2024,FALSE,1
NA,2024,TRUE,32
NA,2024,FALSE,-60000
NA,2024,TRUE,0
440,2024,FALSE,NA
440,2024,TRUE,NA
2466,2024,FALSE,5967
2466,2024,TRUE,5967
2469,2024,FALSE,0
2469,2024,TRUE,0
2473,2024,FALSE,6778
2473,2024,TRUE,6778
2487,2024,FALSE,11367
2487,2024,TRUE,11367
2490,2024,FALSE,0
2490,2024,TRUE,0
2496,2024,FALSE,-1657
2496,2024,TRUE,0
2510,2024,FALSE,-62
2510,2024,TRUE,162
2512,2024,FALSE,5332
2512,2024,TRUE,5332
2516,2024,FALSE,-1670
2516,2024,TRUE,0
2523,2024,FALSE,5190
2523,2024,TRUE,5190
2524,2024,FALSE,2753
2524,2024,TRUE,2753
2528,2024,FALSE,0
2528,2024,TRUE,0
2530,2024,FALSE,4065
2530,2024,TRUE,4065
2536,2024,FALSE,8551
2536,2024,TRUE,8849
2540,2024,FALSE,0
2540,2024,TRUE,0
2541,2024,FALSE,0
2541,2024,TRUE,0
2543,2024,FALSE,-46808
2543,2024,TRUE,-37336
2597,2024,FALSE,1042
2597,2024,TRUE,6587
2602,2024,FALSE,0
2602,2024,TRUE,0
2603,2024,FALSE,272
2603,2024,TRUE,272
2604,2024,FALSE,0
2604,2024,TRUE,0
2605,2024,FALSE,170
2605,2024,TRUE,170
2610,2024,FALSE,307
2610,2024,TRUE,307
2618,2024,FALSE,888
2618,2024,TRUE,888
2626,2024,FALSE,247
2626,2024,TRUE,1247
2629,2024,FALSE,3993
2629,2024,TRUE,3993
2631,2024,FALSE,1440
2631,2024,TRUE,1440
2633,2024,FALSE,1139
2633,2024,TRUE,1139
2635,2024,FALSE,0
2635,2024,TRUE,0
2649,2024,FALSE,0
2649,2024,TRUE,0
2661,2024,FALSE,552
2661,2024,TRUE,552
2662,2024,FALSE,1026
2662,2024,TRUE,1026
2667,2024,FALSE,-4470
2667,2024,TRUE,0
2669,2024,FALSE,13211
2669,2024,TRUE,13865
2675,2024,FALSE,0
2675,2024,TRUE,0
2679,2024,FALSE,-4856
2679,2024,TRUE,0
2683,2024,FALSE,14434
2683,2024,TRUE,14434
2690,2024,FALSE,3759
2690,2024,TRUE,3759
2691,2024,FALSE,-160
2691,2024,TRUE,0
2697,2024,FALSE,4703
2697,2024,TRUE,4703
2704,2024,FALSE,0
2704,2024,TRUE,0
2723,2024,FALSE,-44
2723,2024,TRUE,0
2751,2024,FALSE,-1705
2751,2024,TRUE,0
2766,2024,FALSE,17419
2766,2024,TRUE,17419
4811,2024,FALSE,-95
4811,2024,TRUE,-95
2782,2024,FALSE,0
2782,2024,TRUE,0
