org_id,supplier_name,year,month,is_annual,is_wscp_action,shortage_surplus_acre_feet,shortage_surplus_percent,state_standard_shortage_level,benefit_demand_reduction_acre_feet,benefit_supply_augmentation_acre_feet
995,gilroy  city of,2023,mar,FALSE,FALSE,-123,-24.0234375,3,NA,NA
995,gilroy  city of,2023,apr,FALSE,FALSE,-144,-23.9600665557404,3,NA,NA
995,gilroy  city of,2023,may,FALSE,FALSE,-198,-23.8841978287093,3,NA,NA
995,gilroy  city of,2023,jun,FALSE,FALSE,-221,-24.0478781284004,3,NA,NA
995,gilroy  city of,2022,annual,TRUE,FALSE,-2040,-23.9380427129782,3,NA,NA
1004,glendale  city of,2022,jul,FALSE,FALSE,0,0,0,NA,NA
1004,glendale  city of,2022,aug,FALSE,FALSE,0.2,0.00699863526612311,0,NA,NA
1004,glendale  city of,2022,sep,FALSE,FALSE,0,0,0,NA,NA
1004,glendale  city of,2022,oct,FALSE,FALSE,0,0,0,NA,NA
1004,glendale  city of,2022,nov,FALSE,FALSE,0.1,0.00454483479525519,0,NA,NA
1004,glendale  city of,2022,dec,FALSE,FALSE,0.1,0.0052940865053735,0,NA,NA
1004,glendale  city of,2023,jan,FALSE,FALSE,0.1,0.00520806208009999,0,NA,NA
1004,glendale  city of,2023,feb,FALSE,FALSE,0,0,0,NA,NA
1004,glendale  city of,2023,mar,FALSE,FALSE,0,0,0,NA,NA
1004,glendale  city of,2023,apr,FALSE,FALSE,0.2,0.00954608371915422,0,NA,NA
1004,glendale  city of,2023,may,FALSE,FALSE,0.1,0.00439715064638114,0,NA,NA
1004,glendale  city of,2023,jun,FALSE,FALSE,0.1,0.00407863610408679,0,NA,NA
1004,glendale  city of,2022,annual,TRUE,FALSE,0.9,0.00330243719865261,0,NA,NA
1005,glendora  city of,2022,jul,FALSE,FALSE,0,0,0,NA,NA
1005,glendora  city of,2022,aug,FALSE,FALSE,0,0,0,NA,NA
1005,glendora  city of,2022,sep,FALSE,FALSE,0,0,0,NA,NA
1005,glendora  city of,2022,oct,FALSE,FALSE,0,0,0,NA,NA
1005,glendora  city of,2022,nov,FALSE,FALSE,0,0,0,NA,NA
1005,glendora  city of,2022,dec,FALSE,FALSE,0,0,0,NA,NA
1005,glendora  city of,2023,jan,FALSE,FALSE,0,0,0,NA,NA
1005,glendora  city of,2023,feb,FALSE,FALSE,0,0,0,NA,NA
1005,glendora  city of,2023,mar,FALSE,FALSE,0,0,0,NA,NA
1005,glendora  city of,2023,apr,FALSE,FALSE,0,0,0,NA,NA
1005,glendora  city of,2023,may,FALSE,FALSE,0,0,0,NA,NA
1005,glendora  city of,2023,jun,FALSE,FALSE,0,0,0,NA,NA
1005,glendora  city of,2022,annual,TRUE,FALSE,0,0,0,NA,NA
1029,golden state water company - artesia,2022,jul,FALSE,FALSE,0,0,0,NA,NA
1029,golden state water company - artesia,2022,aug,FALSE,FALSE,0,0,0,NA,NA
1029,golden state water company - artesia,2022,sep,FALSE,FALSE,0,0,0,NA,NA
1029,golden state water company - artesia,2022,oct,FALSE,FALSE,0,0,0,NA,NA
1029,golden state water company - artesia,2022,nov,FALSE,FALSE,0,0,0,NA,NA
1029,golden state water company - artesia,2022,dec,FALSE,FALSE,0,0,0,NA,NA
1029,golden state water company - artesia,2023,jan,FALSE,FALSE,0,0,0,NA,NA
1029,golden state water company - artesia,2023,feb,FALSE,FALSE,0,0,0,NA,NA
1029,golden state water company - artesia,2023,mar,FALSE,FALSE,0,0,0,NA,NA
1029,golden state water company - artesia,2023,apr,FALSE,FALSE,0,0,0,NA,NA
1029,golden state water company - artesia,2023,may,FALSE,FALSE,0,0,0,NA,NA
1029,golden state water company - artesia,2023,jun,FALSE,FALSE,0,0,0,NA,NA
1029,golden state water company - artesia,2022,annual,TRUE,FALSE,0,0,0,NA,NA
1030,golden state water company - barstow,2022,jul,FALSE,FALSE,0,0,0,NA,NA
1030,golden state water company - barstow,2022,aug,FALSE,FALSE,0,0,0,NA,NA
1030,golden state water company - barstow,2022,sep,FALSE,FALSE,0,0,0,NA,NA
1030,golden state water company - barstow,2022,oct,FALSE,FALSE,0,0,0,NA,NA
1030,golden state water company - barstow,2022,nov,FALSE,FALSE,0,0,0,NA,NA
1030,golden state water company - barstow,2022,dec,FALSE,FALSE,0,0,0,NA,NA
1030,golden state water company - barstow,2023,jan,FALSE,FALSE,0,0,0,NA,NA
1030,golden state water company - barstow,2023,feb,FALSE,FALSE,0,0,0,NA,NA
1030,golden state water company - barstow,2023,mar,FALSE,FALSE,0,0,0,NA,NA
1030,golden state water company - barstow,2023,apr,FALSE,FALSE,0,0,0,NA,NA
1030,golden state water company - barstow,2023,may,FALSE,FALSE,0,0,0,NA,NA
1030,golden state water company - barstow,2023,jun,FALSE,FALSE,0,0,0,NA,NA
1030,golden state water company - barstow,2022,annual,TRUE,FALSE,0,0,0,NA,NA
1031,golden state water company - bay point,2022,jul,FALSE,FALSE,-9,-4.73684210526316,1,NA,NA
1031,golden state water company - bay point,2022,aug,FALSE,FALSE,-8,-4.25531914893617,1,NA,NA
1031,golden state water company - bay point,2022,sep,FALSE,FALSE,-8,-4.27807486631016,1,NA,NA
1031,golden state water company - bay point,2022,oct,FALSE,FALSE,-3,-1.85185185185185,1,NA,NA
1031,golden state water company - bay point,2022,nov,FALSE,FALSE,1,0.763358778625954,0,NA,NA
1031,golden state water company - bay point,2022,dec,FALSE,FALSE,0,0,0,NA,NA
1031,golden state water company - bay point,2023,jan,FALSE,FALSE,0,0,0,NA,NA
1031,golden state water company - bay point,2023,feb,FALSE,FALSE,-1,-0.72992700729927,1,NA,NA
1031,golden state water company - bay point,2023,mar,FALSE,FALSE,-3,-1.93548387096774,1,NA,NA
1031,golden state water company - bay point,2023,apr,FALSE,FALSE,-3,-1.88679245283019,1,NA,NA
1031,golden state water company - bay point,2023,may,FALSE,FALSE,-6,-3.37078651685393,1,NA,NA
1031,golden state water company - bay point,2023,jun,FALSE,FALSE,-7,-3.91061452513966,1,NA,NA
1031,golden state water company - bay point,2022,annual,TRUE,FALSE,-47,-2.43397203521491,1,NA,NA
1032,golden state water company - bell-bell gardens,2022,jul,FALSE,FALSE,0,0,0,NA,NA
1032,golden state water company - bell-bell gardens,2022,aug,FALSE,FALSE,0,0,0,NA,NA
1032,golden state water company - bell-bell gardens,2022,sep,FALSE,FALSE,0,0,0,NA,NA
1032,golden state water company - bell-bell gardens,2022,oct,FALSE,FALSE,0,0,0,NA,NA
1032,golden state water company - bell-bell gardens,2022,nov,FALSE,FALSE,0,0,0,NA,NA
1032,golden state water company - bell-bell gardens,2022,dec,FALSE,FALSE,0,0,0,NA,NA
1032,golden state water company - bell-bell gardens,2023,jan,FALSE,FALSE,0,0,0,NA,NA
1032,golden state water company - bell-bell gardens,2023,feb,FALSE,FALSE,0,0,0,NA,NA
1032,golden state water company - bell-bell gardens,2023,mar,FALSE,FALSE,0,0,0,NA,NA
1032,golden state water company - bell-bell gardens,2023,apr,FALSE,FALSE,0,0,0,NA,NA
1032,golden state water company - bell-bell gardens,2023,may,FALSE,FALSE,0,0,0,NA,NA
1032,golden state water company - bell-bell gardens,2023,jun,FALSE,FALSE,0,0,0,NA,NA
1032,golden state water company - bell-bell gardens,2022,annual,TRUE,FALSE,0,0,0,NA,NA
1034,golden state water company - claremont,2022,jul,FALSE,FALSE,-22.5,-1.76470588235294,1,NA,NA
1034,golden state water company - claremont,2022,aug,FALSE,FALSE,-42.5,-3.29457364341085,1,NA,NA
1034,golden state water company - claremont,2022,sep,FALSE,FALSE,115.5,9.84654731457801,0,NA,NA
1034,golden state water company - claremont,2022,oct,FALSE,FALSE,382.5,41.9407894736842,0,NA,NA
1034,golden state water company - claremont,2022,nov,FALSE,FALSE,373.5,42.1557562076749,0,NA,NA
1034,golden state water company - claremont,2022,dec,FALSE,FALSE,567.5,94.7412353923205,0,NA,NA
1034,golden state water company - claremont,2023,jan,FALSE,FALSE,56.5,9.77508650519031,0,NA,NA
1034,golden state water company - claremont,2023,feb,FALSE,FALSE,-162.5,-23.0169971671388,3,NA,NA
1034,golden state water company - claremont,2023,mar,FALSE,FALSE,-268.5,-31.9262782401903,4,NA,NA
1034,golden state water company - claremont,2023,apr,FALSE,FALSE,-176.5,-21.2394705174489,3,NA,NA
1034,golden state water company - claremont,2023,may,FALSE,FALSE,-327.5,-31.5206929740135,4,NA,NA
1034,golden state water company - claremont,2023,jun,FALSE,FALSE,-464.5,-39.3977947413062,4,NA,NA
1034,golden state water company - claremont,2022,annual,TRUE,FALSE,31,0.274117959147582,0,NA,NA
1036,golden state water company - cordova,2022,jul,FALSE,FALSE,0,0,0,NA,NA
1036,golden state water company - cordova,2022,aug,FALSE,FALSE,0,0,0,NA,NA
1036,golden state water company - cordova,2022,sep,FALSE,FALSE,0,0,0,NA,NA
1036,golden state water company - cordova,2022,oct,FALSE,FALSE,0,0,0,NA,NA
1036,golden state water company - cordova,2022,nov,FALSE,FALSE,0,0,0,NA,NA
1036,golden state water company - cordova,2022,dec,FALSE,FALSE,0,0,0,NA,NA
1036,golden state water company - cordova,2023,jan,FALSE,FALSE,0,0,0,NA,NA
1036,golden state water company - cordova,2023,feb,FALSE,FALSE,0,0,0,NA,NA
1036,golden state water company - cordova,2023,mar,FALSE,FALSE,0,0,0,NA,NA
1036,golden state water company - cordova,2023,apr,FALSE,FALSE,0,0,0,NA,NA
1036,golden state water company - cordova,2023,may,FALSE,FALSE,0,0,0,NA,NA
1036,golden state water company - cordova,2023,jun,FALSE,FALSE,0,0,0,NA,NA
1036,golden state water company - cordova,2022,annual,TRUE,FALSE,0,0,0,NA,NA
1038,golden state water company - culver city,2022,jul,FALSE,FALSE,0,0,0,NA,NA
1038,golden state water company - culver city,2022,aug,FALSE,FALSE,0,0,0,NA,NA
1038,golden state water company - culver city,2022,sep,FALSE,FALSE,0,0,0,NA,NA
1038,golden state water company - culver city,2022,oct,FALSE,FALSE,0,0,0,NA,NA
1038,golden state water company - culver city,2022,nov,FALSE,FALSE,0,0,0,NA,NA
1038,golden state water company - culver city,2022,dec,FALSE,FALSE,0,0,0,NA,NA
1038,golden state water company - culver city,2023,jan,FALSE,FALSE,0,0,0,NA,NA
1038,golden state water company - culver city,2023,feb,FALSE,FALSE,0,0,0,NA,NA
1038,golden state water company - culver city,2023,mar,FALSE,FALSE,0,0,0,NA,NA
1038,golden state water company - culver city,2023,apr,FALSE,FALSE,0,0,0,NA,NA
1038,golden state water company - culver city,2023,may,FALSE,FALSE,0,0,0,NA,NA
1038,golden state water company - culver city,2023,jun,FALSE,FALSE,0,0,0,NA,NA
1038,golden state water company - culver city,2022,annual,TRUE,FALSE,0,0,0,NA,NA
1041,golden state water company - florence graham,2022,jul,FALSE,FALSE,0,0,0,NA,NA
1041,golden state water company - florence graham,2022,aug,FALSE,FALSE,0,0,0,NA,NA
1041,golden state water company - florence graham,2022,sep,FALSE,FALSE,0,0,0,NA,NA
1041,golden state water company - florence graham,2022,oct,FALSE,FALSE,0,0,0,NA,NA
1041,golden state water company - florence graham,2022,nov,FALSE,FALSE,0,0,0,NA,NA
1041,golden state water company - florence graham,2022,dec,FALSE,FALSE,0,0,0,NA,NA
1041,golden state water company - florence graham,2023,jan,FALSE,FALSE,0,0,0,NA,NA
1041,golden state water company - florence graham,2023,feb,FALSE,FALSE,0,0,0,NA,NA
1041,golden state water company - florence graham,2023,mar,FALSE,FALSE,0,0,0,NA,NA
1041,golden state water company - florence graham,2023,apr,FALSE,FALSE,0,0,0,NA,NA
1041,golden state water company - florence graham,2023,may,FALSE,FALSE,0,0,0,NA,NA
1041,golden state water company - florence graham,2023,jun,FALSE,FALSE,0,0,0,NA,NA
1041,golden state water company - florence graham,2022,annual,TRUE,FALSE,0,0,0,NA,NA
1049,golden state water company - norwalk,2022,jul,FALSE,FALSE,0,0,0,NA,NA
1049,golden state water company - norwalk,2022,aug,FALSE,FALSE,0,0,0,NA,NA
1049,golden state water company - norwalk,2022,sep,FALSE,FALSE,0,0,0,NA,NA
1049,golden state water company - norwalk,2022,oct,FALSE,FALSE,0,0,0,NA,NA
1049,golden state water company - norwalk,2022,nov,FALSE,FALSE,0,0,0,NA,NA
1049,golden state water company - norwalk,2022,dec,FALSE,FALSE,0,0,0,NA,NA
1049,golden state water company - norwalk,2023,jan,FALSE,FALSE,0,0,0,NA,NA
1049,golden state water company - norwalk,2023,feb,FALSE,FALSE,0,0,0,NA,NA
1049,golden state water company - norwalk,2023,mar,FALSE,FALSE,0,0,0,NA,NA
1049,golden state water company - norwalk,2023,apr,FALSE,FALSE,0,0,0,NA,NA
1049,golden state water company - norwalk,2023,may,FALSE,FALSE,0,0,0,NA,NA
1049,golden state water company - norwalk,2023,jun,FALSE,FALSE,0,0,0,NA,NA
1049,golden state water company - norwalk,2022,annual,TRUE,FALSE,0,0,0,NA,NA
1052,golden state water company - orcutt,2022,jul,FALSE,FALSE,0,0,0,NA,NA
1052,golden state water company - orcutt,2022,aug,FALSE,FALSE,0,0,0,NA,NA
1052,golden state water company - orcutt,2022,sep,FALSE,FALSE,0,0,0,NA,NA
1052,golden state water company - orcutt,2022,oct,FALSE,FALSE,0,0,0,NA,NA
1052,golden state water company - orcutt,2022,nov,FALSE,FALSE,0,0,0,NA,NA
1052,golden state water company - orcutt,2022,dec,FALSE,FALSE,0,0,0,NA,NA
1052,golden state water company - orcutt,2023,jan,FALSE,FALSE,0,0,0,NA,NA
1052,golden state water company - orcutt,2023,feb,FALSE,FALSE,0,0,0,NA,NA
1052,golden state water company - orcutt,2023,mar,FALSE,FALSE,0,0,0,NA,NA
1052,golden state water company - orcutt,2023,apr,FALSE,FALSE,0,0,0,NA,NA
1052,golden state water company - orcutt,2023,may,FALSE,FALSE,0,0,0,NA,NA
1052,golden state water company - orcutt,2023,jun,FALSE,FALSE,0,0,0,NA,NA
1052,golden state water company - orcutt,2022,annual,TRUE,FALSE,0,0,0,NA,NA
1053,golden state water company - placentia,2022,jul,FALSE,FALSE,0,0,0,NA,NA
1053,golden state water company - placentia,2022,aug,FALSE,FALSE,0,0,0,NA,NA
1053,golden state water company - placentia,2022,sep,FALSE,FALSE,0,0,0,NA,NA
1053,golden state water company - placentia,2022,oct,FALSE,FALSE,0,0,0,NA,NA
1053,golden state water company - placentia,2022,nov,FALSE,FALSE,0,0,0,NA,NA
1053,golden state water company - placentia,2022,dec,FALSE,FALSE,0,0,0,NA,NA
1053,golden state water company - placentia,2023,jan,FALSE,FALSE,0,0,0,NA,NA
1053,golden state water company - placentia,2023,feb,FALSE,FALSE,0,0,0,NA,NA
1053,golden state water company - placentia,2023,mar,FALSE,FALSE,0,0,0,NA,NA
1053,golden state water company - placentia,2023,apr,FALSE,FALSE,0,0,0,NA,NA
1053,golden state water company - placentia,2023,may,FALSE,FALSE,0,0,0,NA,NA
1053,golden state water company - placentia,2023,jun,FALSE,FALSE,0,0,0,NA,NA
1053,golden state water company - placentia,2022,annual,TRUE,FALSE,0,0,0,NA,NA
1054,golden state water company - san dimas,2022,jul,FALSE,FALSE,0,0,0,NA,NA
1054,golden state water company - san dimas,2022,aug,FALSE,FALSE,0,0,0,NA,NA
1054,golden state water company - san dimas,2022,sep,FALSE,FALSE,0,0,0,NA,NA
1054,golden state water company - san dimas,2022,oct,FALSE,FALSE,0,0,0,NA,NA
1054,golden state water company - san dimas,2022,nov,FALSE,FALSE,0,0,0,NA,NA
1054,golden state water company - san dimas,2022,dec,FALSE,FALSE,0,0,0,NA,NA
1054,golden state water company - san dimas,2023,jan,FALSE,FALSE,0,0,0,NA,NA
1054,golden state water company - san dimas,2023,feb,FALSE,FALSE,0,0,0,NA,NA
1054,golden state water company - san dimas,2023,mar,FALSE,FALSE,0,0,0,NA,NA
1054,golden state water company - san dimas,2023,apr,FALSE,FALSE,0,0,0,NA,NA
1054,golden state water company - san dimas,2023,may,FALSE,FALSE,0,0,0,NA,NA
1054,golden state water company - san dimas,2023,jun,FALSE,FALSE,0,0,0,NA,NA
1054,golden state water company - san dimas,2022,annual,TRUE,FALSE,0,0,0,NA,NA
1057,golden state water company - simi valley,2022,jul,FALSE,FALSE,-219,-30.5439330543933,4,NA,NA
1057,golden state water company - simi valley,2022,aug,FALSE,FALSE,-220,-30.5980528511822,4,NA,NA
1057,golden state water company - simi valley,2022,sep,FALSE,FALSE,-154,-24.3285939968404,3,NA,NA
1057,golden state water company - simi valley,2022,oct,FALSE,FALSE,-85,-15.625,2,NA,NA
1057,golden state water company - simi valley,2022,nov,FALSE,FALSE,-47,-9.49494949494949,1,NA,NA
1057,golden state water company - simi valley,2022,dec,FALSE,FALSE,56,15.5124653739612,0,NA,NA
1057,golden state water company - simi valley,2023,jan,FALSE,FALSE,-143,-37.434554973822,4,NA,NA
1057,golden state water company - simi valley,2023,feb,FALSE,FALSE,-189,-42.7601809954751,5,NA,NA
1057,golden state water company - simi valley,2023,mar,FALSE,FALSE,-237,-47.0238095238095,5,NA,NA
1057,golden state water company - simi valley,2023,apr,FALSE,FALSE,-222,-45.8677685950413,5,NA,NA
1057,golden state water company - simi valley,2023,may,FALSE,FALSE,-333,-53.0254777070064,6,NA,NA
1057,golden state water company - simi valley,2023,jun,FALSE,FALSE,-371,-54.8005908419498,6,NA,NA
1057,golden state water company - simi valley,2022,annual,TRUE,FALSE,-2164,-32.8575766778014,4,NA,NA
1058,golden state water company - south arcadia,2022,jul,FALSE,FALSE,0,0,0,NA,NA
1058,golden state water company - south arcadia,2022,aug,FALSE,FALSE,0,0,0,NA,NA
1058,golden state water company - south arcadia,2022,sep,FALSE,FALSE,0,0,0,NA,NA
1058,golden state water company - south arcadia,2022,oct,FALSE,FALSE,0,0,0,NA,NA
1058,golden state water company - south arcadia,2022,nov,FALSE,FALSE,0,0,0,NA,NA
1058,golden state water company - south arcadia,2022,dec,FALSE,FALSE,0,0,0,NA,NA
1058,golden state water company - south arcadia,2023,jan,FALSE,FALSE,0,0,0,NA,NA
1058,golden state water company - south arcadia,2023,feb,FALSE,FALSE,0,0,0,NA,NA
1058,golden state water company - south arcadia,2023,mar,FALSE,FALSE,0,0,0,NA,NA
1058,golden state water company - south arcadia,2023,apr,FALSE,FALSE,0,0,0,NA,NA
1058,golden state water company - south arcadia,2023,may,FALSE,FALSE,0,0,0,NA,NA
1058,golden state water company - south arcadia,2023,jun,FALSE,FALSE,0,0,0,NA,NA
1058,golden state water company - south arcadia,2022,annual,TRUE,FALSE,0,0,0,NA,NA
1059,golden state water company - south san gabriel,2022,jul,FALSE,FALSE,0,0,0,NA,NA
1059,golden state water company - south san gabriel,2022,aug,FALSE,FALSE,0,0,0,NA,NA
1059,golden state water company - south san gabriel,2022,sep,FALSE,FALSE,0,0,0,NA,NA
1059,golden state water company - south san gabriel,2022,oct,FALSE,FALSE,0,0,0,NA,NA
1059,golden state water company - south san gabriel,2022,nov,FALSE,FALSE,0,0,0,NA,NA
1059,golden state water company - south san gabriel,2022,dec,FALSE,FALSE,0,0,0,NA,NA
1059,golden state water company - south san gabriel,2023,jan,FALSE,FALSE,0,0,0,NA,NA
1059,golden state water company - south san gabriel,2023,feb,FALSE,FALSE,0,0,0,NA,NA
1059,golden state water company - south san gabriel,2023,mar,FALSE,FALSE,0,0,0,NA,NA
1059,golden state water company - south san gabriel,2023,apr,FALSE,FALSE,0,0,0,NA,NA
1059,golden state water company - south san gabriel,2023,may,FALSE,FALSE,0,0,0,NA,NA
1059,golden state water company - south san gabriel,2023,jun,FALSE,FALSE,0,0,0,NA,NA
1059,golden state water company - south san gabriel,2022,annual,TRUE,FALSE,0,0,0,NA,NA
1060,golden state water company - southwest,2022,jul,FALSE,FALSE,0,0,0,NA,NA
1060,golden state water company - southwest,2022,aug,FALSE,FALSE,0,0,0,NA,NA
1060,golden state water company - southwest,2022,sep,FALSE,FALSE,0,0,0,NA,NA
1060,golden state water company - southwest,2022,oct,FALSE,FALSE,0,0,0,NA,NA
1060,golden state water company - southwest,2022,nov,FALSE,FALSE,0,0,0,NA,NA
1060,golden state water company - southwest,2022,dec,FALSE,FALSE,0,0,0,NA,NA
1060,golden state water company - southwest,2023,jan,FALSE,FALSE,0,0,0,NA,NA
1060,golden state water company - southwest,2023,feb,FALSE,FALSE,0,0,0,NA,NA
1060,golden state water company - southwest,2023,mar,FALSE,FALSE,0,0,0,NA,NA
1060,golden state water company - southwest,2023,apr,FALSE,FALSE,0,0,0,NA,NA
1060,golden state water company - southwest,2023,may,FALSE,FALSE,0,0,0,NA,NA
1060,golden state water company - southwest,2023,jun,FALSE,FALSE,0,0,0,NA,NA
1060,golden state water company - southwest,2022,annual,TRUE,FALSE,0,0,0,NA,NA
1062,golden state water company - west orange,2022,jul,FALSE,FALSE,0,0,0,NA,NA
1062,golden state water company - west orange,2022,aug,FALSE,FALSE,0,0,0,NA,NA
1062,golden state water company - west orange,2022,sep,FALSE,FALSE,0,0,0,NA,NA
1062,golden state water company - west orange,2022,oct,FALSE,FALSE,0,0,0,NA,NA
1062,golden state water company - west orange,2022,nov,FALSE,FALSE,0,0,0,NA,NA
1062,golden state water company - west orange,2022,dec,FALSE,FALSE,0,0,0,NA,NA
1062,golden state water company - west orange,2023,jan,FALSE,FALSE,0,0,0,NA,NA
1062,golden state water company - west orange,2023,feb,FALSE,FALSE,0,0,0,NA,NA
1062,golden state water company - west orange,2023,mar,FALSE,FALSE,0,0,0,NA,NA
1062,golden state water company - west orange,2023,apr,FALSE,FALSE,0,0,0,NA,NA
1062,golden state water company - west orange,2023,may,FALSE,FALSE,0,0,0,NA,NA
1062,golden state water company - west orange,2023,jun,FALSE,FALSE,0,0,0,NA,NA
1062,golden state water company - west orange,2022,annual,TRUE,FALSE,0,0,0,NA,NA
1068,goleta water district,2022,jul,FALSE,FALSE,365,36.1744301288404,0,NA,NA
1068,goleta water district,2022,aug,FALSE,FALSE,339,32.7220077220077,0,NA,NA
1068,goleta water district,2022,sep,FALSE,FALSE,354,35.2941176470588,0,NA,NA
1068,goleta water district,2022,oct,FALSE,FALSE,262,27.1221532091097,0,NA,NA
1068,goleta water district,2022,nov,FALSE,FALSE,75,8.47457627118644,0,NA,NA
1068,goleta water district,2022,dec,FALSE,FALSE,107,14.6174863387978,0,NA,NA
1068,goleta water district,2023,jan,FALSE,FALSE,142,25.2669039145907,0,NA,NA
1068,goleta water district,2023,feb,FALSE,FALSE,36,5.58139534883721,0,NA,NA
1068,goleta water district,2023,mar,FALSE,FALSE,150,24.1157556270096,0,NA,NA
1068,goleta water district,2023,apr,FALSE,FALSE,208,31.8042813455657,0,NA,NA
1068,goleta water district,2023,may,FALSE,FALSE,97,11.318553092182,0,NA,NA
1068,goleta water district,2023,jun,FALSE,FALSE,116,12.48654467169,0,NA,NA
1068,goleta water district,2022,annual,TRUE,FALSE,2251,22.7373737373737,0,NA,NA
1083,great oaks water company incorporated,2022,jul,FALSE,FALSE,702.57,210.962976308441,0,NA,NA
1083,great oaks water company incorporated,2022,aug,FALSE,FALSE,702.57,210.962976308441,0,NA,NA
1083,great oaks water company incorporated,2022,sep,FALSE,FALSE,641.94,210.956293131778,0,NA,NA
1083,great oaks water company incorporated,2022,oct,FALSE,FALSE,597.42,210.960839012677,0,NA,NA
1083,great oaks water company incorporated,2022,nov,FALSE,FALSE,500.94,210.9576349701,0,NA,NA
1083,great oaks water company incorporated,2022,dec,FALSE,FALSE,360.55,210.958984260722,0,NA,NA
1083,great oaks water company incorporated,2023,jan,FALSE,FALSE,357.45,210.947182059605,0,NA,NA
1083,great oaks water company incorporated,2023,feb,FALSE,FALSE,313.55,210.960102267375,0,NA,NA
1083,great oaks water company incorporated,2023,mar,FALSE,FALSE,356.22,210.955821390501,0,NA,NA
1083,great oaks water company incorporated,2023,apr,FALSE,FALSE,436.62,210.958109870996,0,NA,NA
1083,great oaks water company incorporated,2023,may,FALSE,FALSE,565.25,210.953536107483,0,NA,NA
1083,great oaks water company incorporated,2023,jun,FALSE,FALSE,648.74,210.9517770624,0,NA,NA
1083,great oaks water company incorporated,2022,annual,TRUE,FALSE,6183.82,210.957558224821,0,NA,NA
1093,greenfield  city of,2022,jul,FALSE,FALSE,12.4,6.59820145798968,0,NA,NA
1093,greenfield  city of,2022,aug,FALSE,FALSE,15.64,8.76337759847593,0,NA,NA
1093,greenfield  city of,2022,sep,FALSE,FALSE,7.52,4.26134753782513,0,NA,NA
1093,greenfield  city of,2022,oct,FALSE,FALSE,15.41,10.1414939124712,0,NA,NA
1093,greenfield  city of,2022,nov,FALSE,FALSE,22.93,19.4850441876275,0,NA,NA
1093,greenfield  city of,2022,dec,FALSE,FALSE,-36.61,-23.4199078812692,3,NA,NA
1093,greenfield  city of,2023,jan,FALSE,FALSE,10.24,9.68138413538811,0,NA,NA
1093,greenfield  city of,2023,feb,FALSE,FALSE,14.14,12.177058215639,0,NA,NA
1093,greenfield  city of,2023,mar,FALSE,FALSE,24.86,18.7920477738302,0,NA,NA
1093,greenfield  city of,2023,apr,FALSE,FALSE,39.56,29.1525423728814,0,NA,NA
1093,greenfield  city of,2023,may,FALSE,FALSE,35.24,23.3454786353097,0,NA,NA
1093,greenfield  city of,2023,jun,FALSE,FALSE,0.65,0.327554928441846,0,NA,NA
1093,greenfield  city of,2022,annual,TRUE,FALSE,161.98,8.95862484721446,0,NA,NA
1094,greenfield county water district,2022,jul,FALSE,FALSE,152.59,136.962570684858,0,NA,NA
1094,greenfield county water district,2022,aug,FALSE,FALSE,158.29,149.739854318418,0,NA,NA
1094,greenfield county water district,2022,sep,FALSE,FALSE,173.49,191.680477295326,0,NA,NA
1094,greenfield county water district,2022,oct,FALSE,FALSE,189.59,254.791022712001,0,NA,NA
1094,greenfield county water district,2022,nov,FALSE,FALSE,208.89,379.041916167665,0,NA,NA
1094,greenfield county water district,2022,dec,FALSE,FALSE,220.09,501.229788203143,0,NA,NA
1094,greenfield county water district,2023,jan,FALSE,FALSE,220.09,501.229788203143,0,NA,NA
1094,greenfield county water district,2023,feb,FALSE,FALSE,216.19,452.185735201841,0,NA,NA
1094,greenfield county water district,2023,mar,FALSE,FALSE,209.19,381.663929939792,0,NA,NA
1094,greenfield county water district,2023,apr,FALSE,FALSE,198.89,305.467670096759,0,NA,NA
1094,greenfield county water district,2023,may,FALSE,FALSE,174.49,194.939112948274,0,NA,NA
1094,greenfield county water district,2023,jun,FALSE,FALSE,157.89,148.798416737348,0,NA,NA
1094,greenfield county water district,2022,annual,TRUE,FALSE,2279.68,256.628242074928,0,NA,NA
1109,groveland community services district,2022,jul,FALSE,FALSE,7.97,82.3347107438017,0,NA,NA
1109,groveland community services district,2022,aug,FALSE,FALSE,0,0,0,NA,NA
1109,groveland community services district,2022,sep,FALSE,FALSE,0,0,0,NA,NA
1109,groveland community services district,2022,oct,FALSE,FALSE,0,0,0,NA,NA
1109,groveland community services district,2022,nov,FALSE,FALSE,0,0,0,NA,NA
1109,groveland community services district,2022,dec,FALSE,FALSE,2.63,41.9457735247209,0,NA,NA
1109,groveland community services district,2023,jan,FALSE,FALSE,0,0,0,NA,NA
1109,groveland community services district,2023,feb,FALSE,FALSE,0,0,0,NA,NA
1109,groveland community services district,2023,mar,FALSE,FALSE,3.36,67.2,0,NA,NA
1109,groveland community services district,2023,apr,FALSE,FALSE,3.29,58.5409252669039,0,NA,NA
1109,groveland community services district,2023,may,FALSE,FALSE,3.14,46.2444771723122,0,NA,NA
1109,groveland community services district,2023,jun,FALSE,FALSE,4.81,52.453653217012,0,NA,NA
1109,groveland community services district,2022,annual,TRUE,FALSE,25.2,23.7332831041627,0,NA,NA
1125,hanford  city of,2022,jul,FALSE,FALSE,-232,-14.7582697201018,2,NA,NA
1125,hanford  city of,2022,aug,FALSE,FALSE,-188,-14.6531566640686,2,NA,NA
